id,cards,ballots,racepledge,talkradio,familyshun,flagburn,parentcurse,handgesture,rottentomato,soulsell,molesterblood,stageanimal,icebath,idiotsign,headache,dogkick,overweight,palm,ideo7,age,education,gender,state,income,religion
2,6.0,8.0,6.0,7.0,8.0,6.0,8.0,6.0,7.0,7.0,6.0,8.0,8.0,6.0,8.0,7.0,7.0,6.0,5.0,69,12,2,81,12,3.0
3,6.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,5.0,2.0,8.0,6.0,6.0,8.0,8.0,8.0,8.0,8.0,4.0,26,11,1,47,12,5.0
4,8.0,8.0,8.0,8.0,8.0,6.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,4.0,7.0,8.0,8.0,8.0,6.0,25,9,2,91,5,3.0
5,6.0,6.0,8.0,6.0,8.0,3.0,7.0,2.0,3.0,5.0,5.0,7.0,5.0,5.0,5.0,8.0,7.0,8.0,1.0,44,14,2,56,19,5.0
6,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,4.0,44,10,2,88,14,5.0
7,8.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,8.0,7.0,8.0,7.0,7.0,8.0,7.0,6.0,38,12,2,35,14,1.0
8,6.0,8.0,8.0,8.0,8.0,8.0,7.0,1.0,1.0,5.0,8.0,5.0,5.0,1.0,5.0,8.0,8.0,8.0,3.0,51,10,2,34,12,
9,4.0,8.0,8.0,4.0,7.0,2.0,7.0,5.0,1.0,2.0,1.0,5.0,6.0,5.0,7.0,8.0,6.0,8.0,2.0,35,14,1,74,12,5.0
10,8.0,8.0,8.0,8.0,7.0,8.0,8.0,1.0,8.0,8.0,8.0,8.0,7.0,7.0,4.0,8.0,8.0,8.0,3.0,56,9,1,23,11,3.0
11,7.0,8.0,8.0,7.0,8.0,1.0,8.0,8.0,7.0,1.0,1.0,7.0,6.0,7.0,7.0,8.0,8.0,8.0,2.0,32,12,2,93,4,2.0
12,1.0,1.0,8.0,8.0,8.0,6.0,8.0,1.0,1.0,8.0,1.0,6.0,3.0,5.0,5.0,1.0,8.0,8.0,6.0,65,9,1,74,16,2.0
13,8.0,8.0,8.0,5.0,8.0,1.0,8.0,8.0,5.0,8.0,1.0,8.0,8.0,8.0,5.0,8.0,8.0,8.0,5.0,58,12,1,34,16,2.0
14,8.0,8.0,8.0,8.0,1.0,8.0,8.0,1.0,8.0,8.0,1.0,1.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,43,10,1,21,4,2.0
15,8.0,8.0,8.0,5.0,8.0,1.0,8.0,8.0,4.0,8.0,4.0,8.0,8.0,8.0,,8.0,8.0,8.0,4.0,18,9,1,34,10,2.0
16,5.0,6.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,5.0,8.0,8.0,8.0,6.0,8.0,8.0,8.0,8.0,2.0,67,14,2,54,19,5.0
19,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,7.0,8.0,8.0,8.0,1.0,29,10,2,58,14,2.0
20,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,6.0,6.0,6.0,8.0,8.0,8.0,6.0,52,11,2,58,17,
22,8.0,8.0,6.0,5.0,7.0,6.0,8.0,8.0,6.0,8.0,4.0,8.0,6.0,6.0,5.0,8.0,8.0,6.0,7.0,22,12,1,59,19,1.0
23,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,1.0,8.0,8.0,8.0,2.0,8.0,8.0,8.0,3.0,60,9,1,31,3,5.0
24,8.0,8.0,8.0,8.0,6.0,8.0,1.0,6.0,8.0,8.0,1.0,6.0,6.0,8.0,8.0,8.0,8.0,8.0,1.0,57,13,2,23,19,3.0
26,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,4.0,58,10,2,16,17,1.0
27,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,4.0,68,13,2,31,13,2.0
28,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,1.0,8.0,6.0,7.0,6.0,8.0,8.0,8.0,5.0,57,12,2,33,13,2.0
29,1.0,8.0,1.0,8.0,8.0,1.0,8.0,1.0,1.0,1.0,1.0,8.0,8.0,8.0,8.0,8.0,1.0,1.0,3.0,81,10,1,59,11,
30,4.0,7.0,8.0,4.0,7.0,4.0,8.0,4.0,4.0,1.0,4.0,8.0,4.0,8.0,7.0,8.0,5.0,8.0,5.0,54,11,1,54,16,2.0
31,8.0,8.0,8.0,8.0,8.0,8.0,8.0,1.0,8.0,7.0,1.0,8.0,6.0,7.0,7.0,8.0,8.0,8.0,5.0,72,10,1,31,16,3.0
32,1.0,8.0,1.0,4.0,4.0,1.0,8.0,1.0,1.0,8.0,1.0,4.0,5.0,4.0,5.0,8.0,1.0,1.0,4.0,43,9,1,59,1,5.0
34,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,3.0,65,14,1,86,16,5.0
35,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,1.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,5.0,72,13,1,56,17,2.0
36,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,4.0,56,9,2,61,9,3.0
37,6.0,8.0,8.0,7.0,8.0,8.0,8.0,7.0,7.0,8.0,7.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,4.0,77,9,1,23,12,2.0
38,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,8.0,6.0,8.0,6.0,8.0,8.0,8.0,6.0,61,10,2,93,9,1.0
39,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,29,12,1,92,10,5.0
40,6.0,7.0,7.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,4.0,7.0,5.0,6.0,5.0,7.0,5.0,7.0,6.0,52,11,1,61,14,4.0
41,6.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,4.0,5.0,5.0,8.0,8.0,8.0,5.0,44,10,1,57,12,4.0
42,8.0,8.0,8.0,8.0,8.0,8.0,8.0,,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,4.0,61,10,2,31,12,2.0
43,8.0,8.0,8.0,8.0,7.0,8.0,8.0,7.0,6.0,8.0,7.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,4.0,59,10,2,88,10,5.0
44,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,4.0,55,9,2,93,11,3.0
45,8.0,8.0,8.0,8.0,8.0,8.0,8.0,5.0,8.0,8.0,8.0,8.0,5.0,5.0,5.0,8.0,8.0,8.0,3.0,22,12,2,11,8,3.0
46,7.0,8.0,8.0,8.0,8.0,6.0,8.0,5.0,1.0,8.0,1.0,7.0,7.0,6.0,8.0,8.0,8.0,8.0,6.0,61,12,1,59,8,3.0
47,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,51,10,2,34,7,3.0
48,5.0,8.0,8.0,6.0,8.0,1.0,7.0,7.0,1.0,8.0,1.0,6.0,6.0,6.0,6.0,8.0,8.0,8.0,1.0,40,14,1,21,16,5.0
49,8.0,8.0,8.0,1.0,8.0,8.0,8.0,8.0,8.0,8.0,1.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,4.0,67,9,2,86,12,2.0
50,7.0,8.0,7.0,7.0,8.0,7.0,8.0,7.0,7.0,8.0,8.0,8.0,7.0,7.0,8.0,7.0,8.0,7.0,7.0,48,9,1,22,14,1.0
51,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,5.0,8.0,6.0,6.0,8.0,8.0,8.0,8.0,1.0,65,13,2,52,14,1.0
52,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,7.0,8.0,8.0,8.0,7.0,42,12,2,56,16,3.0
53,8.0,8.0,8.0,8.0,7.0,8.0,8.0,1.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,4.0,40,9,2,54,12,1.0
54,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,4.0,48,9,2,32,16,2.0
55,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,4.0,55,9,1,59,4,3.0
56,4.0,8.0,8.0,8.0,7.0,8.0,1.0,1.0,8.0,8.0,5.0,1.0,5.0,7.0,8.0,8.0,6.0,8.0,4.0,47,11,1,34,6,5.0
57,7.0,8.0,8.0,7.0,8.0,7.0,8.0,6.0,5.0,8.0,8.0,8.0,6.0,8.0,7.0,8.0,7.0,8.0,6.0,50,10,1,23,17,3.0
58,4.0,8.0,7.0,4.0,7.0,8.0,8.0,1.0,3.0,8.0,5.0,8.0,4.0,5.0,5.0,8.0,1.0,7.0,2.0,31,12,1,84,17,5.0
59,6.0,8.0,8.0,6.0,8.0,6.0,8.0,6.0,6.0,7.0,6.0,7.0,6.0,5.0,7.0,8.0,8.0,8.0,2.0,48,10,2,35,13,5.0
60,8.0,8.0,4.0,5.0,8.0,4.0,8.0,8.0,8.0,8.0,1.0,8.0,5.0,8.0,8.0,6.0,6.0,4.0,6.0,68,12,1,56,12,2.0
61,5.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,1.0,4.0,1.0,7.0,4.0,5.0,7.0,8.0,8.0,8.0,2.0,60,12,2,22,17,
62,,,,,1.0,8.0,,,,,1.0,,6.0,5.0,,,,,5.0,41,11,2,86,12,5.0
65,8.0,8.0,8.0,8.0,7.0,7.0,8.0,5.0,1.0,7.0,8.0,8.0,6.0,6.0,5.0,8.0,8.0,8.0,3.0,54,12,1,93,18,5.0
66,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,7.0,8.0,6.0,7.0,8.0,8.0,8.0,8.0,4.0,56,7,2,93,13,2.0
67,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,6.0,68,8,1,61,8,2.0
68,6.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,7.0,8.0,6.0,8.0,6.0,8.0,8.0,8.0,7.0,8.0,6.0,58,9,1,63,11,3.0
69,7.0,7.0,8.0,7.0,8.0,6.0,8.0,8.0,6.0,6.0,7.0,7.0,7.0,6.0,4.0,7.0,3.0,8.0,7.0,35,12,2,14,11,1.0
70,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,4.0,8.0,8.0,8.0,8.0,6.0,5.0,8.0,8.0,8.0,6.0,72,9,2,93,8,2.0
71,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,7.0,8.0,8.0,8.0,4.0,62,13,2,74,15,1.0
72,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,68,9,2,16,16,3.0
73,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,8.0,8.0,8.0,6.0,50,10,2,93,13,1.0
74,,,,,8.0,7.0,,6.0,,8.0,,7.0,4.0,7.0,,,7.0,,4.0,27,9,1,74,9,3.0
75,8.0,8.0,7.0,8.0,8.0,8.0,8.0,7.0,7.0,8.0,7.0,8.0,8.0,7.0,8.0,8.0,7.0,7.0,6.0,71,10,2,59,16,1.0
76,8.0,8.0,7.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,1.0,8.0,4.0,4.0,6.0,8.0,4.0,7.0,2.0,71,9,2,41,11,2.0
78,4.0,5.0,8.0,1.0,8.0,6.0,7.0,6.0,1.0,4.0,6.0,7.0,4.0,7.0,6.0,8.0,4.0,8.0,4.0,21,9,1,31,16,5.0
79,8.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,5.0,58,11,1,33,12,3.0
80,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,1.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,3.0,70,12,2,41,16,2.0
81,8.0,8.0,8.0,5.0,8.0,7.0,7.0,1.0,1.0,1.0,1.0,5.0,4.0,5.0,6.0,8.0,4.0,8.0,1.0,39,11,1,16,18,5.0
82,8.0,8.0,8.0,8.0,8.0,5.0,8.0,5.0,5.0,4.0,5.0,6.0,6.0,5.0,8.0,8.0,8.0,8.0,3.0,68,11,2,93,16,5.0
83,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,1.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,50,11,2,43,12,1.0
84,8.0,8.0,8.0,5.0,8.0,8.0,8.0,5.0,8.0,7.0,8.0,8.0,4.0,5.0,5.0,8.0,8.0,8.0,4.0,45,12,1,22,15,3.0
85,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,1.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,4.0,55,12,1,56,4,3.0
87,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,4.0,18,7,1,33,9,3.0
88,8.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,7.0,8.0,7.0,4.0,7.0,7.0,8.0,7.0,8.0,8.0,2.0,62,10,1,59,15,5.0
89,6.0,6.0,6.0,6.0,6.0,7.0,6.0,4.0,4.0,7.0,1.0,8.0,3.0,3.0,5.0,4.0,4.0,6.0,5.0,57,13,1,33,16,2.0
90,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,4.0,51,9,2,31,13,3.0
91,7.0,8.0,8.0,7.0,7.0,8.0,8.0,7.0,8.0,7.0,8.0,8.0,7.0,7.0,7.0,8.0,8.0,8.0,2.0,24,9,2,93,16,3.0
92,3.0,8.0,8.0,5.0,8.0,8.0,1.0,1.0,5.0,8.0,1.0,8.0,1.0,1.0,5.0,8.0,8.0,8.0,3.0,18,9,2,35,16,3.0
93,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,4.0,55,12,2,42,17,2.0
94,8.0,5.0,8.0,1.0,8.0,1.0,2.0,3.0,1.0,1.0,8.0,8.0,4.0,8.0,8.0,8.0,8.0,8.0,4.0,21,10,2,42,12,5.0
95,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,68,9,2,73,16,2.0
97,8.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,4.0,36,9,2,59,12,3.0
98,8.0,8.0,8.0,8.0,8.0,8.0,8.0,1.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,5.0,68,12,1,34,15,2.0
99,5.0,8.0,1.0,8.0,8.0,8.0,8.0,6.0,1.0,6.0,1.0,6.0,5.0,6.0,6.0,8.0,6.0,1.0,4.0,48,12,1,59,9,5.0
102,7.0,1.0,7.0,8.0,7.0,8.0,8.0,1.0,1.0,8.0,8.0,8.0,7.0,8.0,8.0,7.0,8.0,7.0,4.0,55,9,1,63,4,5.0
103,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,4.0,22,11,1,23,12,2.0
104,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,7.0,8.0,7.0,8.0,8.0,8.0,8.0,5.0,51,12,1,74,16,3.0
106,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,6.0,7.0,8.0,8.0,8.0,8.0,3.0,52,12,1,21,15,2.0
107,8.0,8.0,8.0,7.0,8.0,8.0,8.0,4.0,5.0,8.0,8.0,7.0,7.0,6.0,8.0,8.0,8.0,8.0,3.0,77,9,2,53,12,2.0
108,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,4.0,54,11,2,21,13,3.0
109,3.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,1.0,8.0,3.0,4.0,5.0,8.0,3.0,8.0,6.0,19,9,2,93,14,1.0
110,2.0,8.0,6.0,5.0,8.0,8.0,6.0,6.0,2.0,7.0,1.0,1.0,3.0,4.0,6.0,8.0,4.0,6.0,4.0,40,13,1,35,16,3.0
111,6.0,8.0,8.0,7.0,8.0,5.0,8.0,8.0,6.0,8.0,1.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,4.0,27,7,2,21,5,3.0
112,7.0,8.0,6.0,8.0,8.0,8.0,8.0,7.0,1.0,8.0,8.0,7.0,7.0,7.0,7.0,8.0,8.0,6.0,6.0,62,12,1,57,13,3.0
113,7.0,8.0,8.0,7.0,7.0,8.0,8.0,7.0,7.0,8.0,7.0,8.0,7.0,7.0,7.0,8.0,8.0,8.0,4.0,47,9,2,63,12,4.0
114,1.0,7.0,8.0,1.0,7.0,1.0,5.0,1.0,4.0,1.0,8.0,7.0,3.0,4.0,6.0,8.0,7.0,8.0,2.0,21,10,2,92,1,5.0
115,7.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,6.0,8.0,8.0,8.0,7.0,7.0,8.0,8.0,8.0,8.0,5.0,56,13,2,21,16,3.0
116,8.0,8.0,8.0,8.0,7.0,8.0,8.0,7.0,8.0,8.0,1.0,8.0,6.0,6.0,6.0,8.0,8.0,8.0,3.0,29,11,2,91,16,4.0
117,7.0,7.0,7.0,8.0,8.0,8.0,8.0,7.0,7.0,8.0,8.0,7.0,7.0,8.0,7.0,8.0,7.0,7.0,4.0,68,9,1,21,9,2.0
119,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,8.0,7.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,4.0,70,9,2,51,12,3.0
120,6.0,8.0,8.0,,8.0,4.0,8.0,8.0,4.0,8.0,3.0,8.0,5.0,5.0,5.0,8.0,8.0,8.0,1.0,70,14,1,93,17,5.0
121,5.0,6.0,7.0,6.0,8.0,8.0,6.0,5.0,1.0,7.0,1.0,5.0,6.0,5.0,7.0,8.0,6.0,7.0,2.0,37,13,1,93,16,5.0
122,8.0,8.0,8.0,8.0,7.0,8.0,8.0,1.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,2.0,59,14,2,88,13,5.0
123,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,5.0,8.0,7.0,8.0,8.0,8.0,6.0,43,11,1,23,16,5.0
124,8.0,8.0,7.0,7.0,7.0,8.0,7.0,6.0,5.0,8.0,1.0,7.0,6.0,7.0,6.0,8.0,5.0,7.0,4.0,54,12,1,93,15,
125,8.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,2.0,50,10,1,93,6,2.0
126,3.0,8.0,5.0,8.0,7.0,8.0,7.0,5.0,7.0,8.0,6.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0,6.0,47,12,1,22,18,1.0
127,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,,8.0,6.0,8.0,8.0,8.0,8.0,8.0,3.0,65,9,1,46,13,3.0
128,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,4.0,4.0,5.0,8.0,8.0,8.0,4.0,48,9,2,74,14,2.0
129,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,31,9,2,86,6,1.0
130,8.0,8.0,5.0,8.0,8.0,8.0,8.0,8.0,5.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,5.0,4.0,55,12,2,21,11,3.0
131,8.0,8.0,8.0,7.0,8.0,7.0,8.0,8.0,7.0,8.0,7.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,4.0,60,10,2,33,4,2.0
132,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,6.0,75,10,2,64,7,2.0
133,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,7.0,8.0,1.0,8.0,7.0,8.0,7.0,8.0,8.0,8.0,1.0,79,13,1,93,18,3.0
134,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,1.0,8.0,8.0,8.0,8.0,8.0,6.0,34,11,2,91,15,5.0
135,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,33,12,2,43,19,5.0
136,8.0,8.0,8.0,3.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,4.0,8.0,8.0,8.0,8.0,8.0,1.0,26,12,1,93,16,5.0
137,3.0,8.0,8.0,8.0,8.0,4.0,5.0,8.0,1.0,3.0,8.0,8.0,6.0,4.0,7.0,8.0,8.0,8.0,3.0,39,14,2,16,16,4.0
138,7.0,8.0,8.0,4.0,8.0,3.0,8.0,7.0,1.0,8.0,7.0,7.0,6.0,7.0,8.0,8.0,8.0,8.0,4.0,31,13,1,93,17,5.0
139,8.0,6.0,8.0,6.0,7.0,7.0,,6.0,,7.0,7.0,6.0,6.0,7.0,6.0,8.0,6.0,8.0,6.0,55,9,1,32,10,1.0
140,5.0,8.0,8.0,8.0,8.0,5.0,8.0,6.0,5.0,5.0,8.0,7.0,5.0,5.0,8.0,8.0,8.0,8.0,3.0,52,10,1,14,19,5.0
142,8.0,8.0,8.0,8.0,8.0,1.0,8.0,8.0,8.0,8.0,1.0,7.0,6.0,7.0,8.0,8.0,1.0,8.0,6.0,62,9,2,74,5,5.0
143,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,8.0,8.0,8.0,7.0,66,13,1,74,17,2.0
144,4.0,8.0,8.0,4.0,8.0,4.0,8.0,4.0,4.0,8.0,1.0,5.0,4.0,4.0,8.0,8.0,8.0,8.0,3.0,28,12,2,88,12,4.0
145,6.0,5.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,7.0,1.0,8.0,7.0,7.0,7.0,8.0,7.0,8.0,4.0,49,10,2,88,16,5.0
146,4.0,4.0,5.0,8.0,8.0,8.0,8.0,1.0,6.0,6.0,8.0,8.0,7.0,8.0,5.0,8.0,8.0,5.0,4.0,66,9,2,57,13,2.0
147,8.0,8.0,8.0,8.0,8.0,8.0,8.0,1.0,8.0,8.0,1.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,1.0,73,14,2,11,15,5.0
148,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,4.0,55,13,2,93,19,2.0
149,5.0,8.0,8.0,8.0,8.0,8.0,8.0,4.0,4.0,4.0,8.0,8.0,4.0,5.0,5.0,8.0,8.0,8.0,3.0,24,12,2,14,18,3.0
150,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,4.0,7.0,8.0,4.0,63,9,2,22,9,3.0
151,8.0,8.0,7.0,4.0,6.0,3.0,5.0,3.0,2.0,3.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,7.0,5.0,42,13,1,14,19,4.0
152,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,48,14,2,84,18,2.0
153,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,4.0,84,9,2,56,14,5.0
154,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,1.0,8.0,3.0,2.0,2.0,8.0,8.0,8.0,6.0,57,11,2,93,16,5.0
155,8.0,8.0,8.0,8.0,8.0,8.0,8.0,4.0,8.0,8.0,1.0,8.0,6.0,8.0,6.0,8.0,8.0,8.0,6.0,61,11,1,74,9,2.0
156,1.0,5.0,5.0,4.0,8.0,8.0,8.0,2.0,2.0,8.0,8.0,5.0,2.0,4.0,4.0,4.0,3.0,5.0,4.0,18,9,1,21,16,2.0
157,8.0,8.0,8.0,8.0,8.0,,8.0,1.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,5.0,57,12,2,34,11,3.0
159,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,5.0,63,4,2,59,2,3.0
160,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,2.0,8.0,8.0,8.0,6.0,72,9,1,72,11,2.0
161,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,7.0,8.0,8.0,8.0,3.0,80,9,2,23,8,2.0
162,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,1.0,8.0,7.0,,8.0,8.0,8.0,8.0,7.0,45,12,2,74,13,3.0
163,4.0,4.0,4.0,4.0,4.0,4.0,8.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,8.0,4.0,4.0,2.0,88,7,2,93,17,3.0
164,5.0,8.0,8.0,5.0,8.0,3.0,7.0,4.0,7.0,6.0,8.0,7.0,5.0,6.0,7.0,8.0,8.0,8.0,2.0,38,9,1,81,8,
165,8.0,8.0,8.0,8.0,1.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,4.0,59,9,2,23,2,3.0
166,8.0,8.0,8.0,8.0,8.0,,8.0,1.0,1.0,1.0,1.0,8.0,5.0,8.0,8.0,8.0,8.0,8.0,2.0,71,13,1,86,5,5.0
167,3.0,8.0,7.0,4.0,8.0,4.0,7.0,6.0,4.0,8.0,6.0,5.0,5.0,5.0,5.0,8.0,8.0,7.0,2.0,30,13,2,31,1,3.0
168,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,1.0,7.0,6.0,8.0,6.0,8.0,8.0,8.0,4.0,69,13,1,21,16,3.0
169,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,,8.0,8.0,8.0,8.0,8.0,4.0,54,10,1,23,19,5.0
